Filename,Cellname,Crack,Contact,Interconnect,Corrosion
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell11.png,cell9723.json,0.0070812,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell12.png,cell9724.json,0.0150761,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell13.png,cell9725.json,0.0388325,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell14.png,cell9726.json,0.0327157,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell15.png,cell9727.json,0.0122335,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell16.png,cell9728.json,0.0085787,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell17.png,cell9729.json,0.0775381,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell18.png,cell9730.json,0.002132,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell19.png,cell9731.json,0.0027157,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell2.png,cell9732.json,0.0122843,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell20.png,cell9733.json,0.0242132,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell21.png,cell9734.json,0.0032995,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell22.png,cell9735.json,0.0376396,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell23.png,cell9736.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell24.png,cell9737.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell25.png,cell9738.json,5.08e-05,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell26.png,cell9739.json,0.000203,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell27.png,cell9740.json,0.0481472,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell28.png,cell9741.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell29.png,cell9742.json,0.0284264,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell3.png,cell9743.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell30.png,cell9744.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell31.png,cell9745.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell32.png,cell9746.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell33.png,cell9747.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell34.png,cell9748.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell35.png,cell9749.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell4.png,cell9750.json,0.0,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell5.png,cell9751.json,0.0009137,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell6.png,cell9752.json,0.071066,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell7.png,cell9753.json,0.004264,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell8.png,cell9754.json,0.0092893,0.0,0.0,0.0
20220128_102748_SHELL_M55_6330431028_X_1s_3.392A_23.738V_cell9.png,cell9755.json,0.0464721,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell0.png,cell9756.json,0.2972759,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell1.png,cell9757.json,0.1367363,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell10.png,cell9758.json,0.3277151,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell11.png,cell9759.json,0.1589046,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell12.png,cell9760.json,0.6109976,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell13.png,cell9761.json,0.7611022,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell14.png,cell9762.json,0.5788993,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell15.png,cell9763.json,0.5544469,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell16.png,cell9764.json,0.5747157,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell17.png,cell9765.json,0.8431632,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell18.png,cell9766.json,0.5100864,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell19.png,cell9767.json,0.6083288,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell2.png,cell9768.json,0.1091342,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell20.png,cell9769.json,0.7846409,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell21.png,cell9770.json,0.3814527,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell22.png,cell9771.json,0.6355942,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell23.png,cell9772.json,0.4446635,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell24.png,cell9773.json,0.3446178,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell25.png,cell9774.json,0.1848958,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell26.png,cell9775.json,0.3403381,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell27.png,cell9776.json,0.4968623,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell28.png,cell9777.json,0.3082879,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell29.png,cell9778.json,0.2537568,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell3.png,cell9779.json,0.4740208,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell30.png,cell9780.json,0.2796759,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell31.png,cell9781.json,0.5350677,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell32.png,cell9782.json,0.5315813,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell33.png,cell9783.json,0.4525498,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell34.png,cell9784.json,0.4038133,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell35.png,cell9785.json,0.1572696,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell4.png,cell9786.json,0.4802241,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell5.png,cell9787.json,0.7120771,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell6.png,cell9788.json,0.6041932,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell7.png,cell9789.json,0.3161021,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell8.png,cell9790.json,0.4074199,0.0,0.0,0.0
20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V_cell9.png,cell9791.json,0.332067,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell0.png,cell9792.json,0.2243077,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell1.png,cell9793.json,0.1096789,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell10.png,cell9794.json,0.283959,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell11.png,cell9795.json,0.1817177,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell12.png,cell9796.json,0.2027991,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell13.png,cell9797.json,0.3480074,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell14.png,cell9798.json,0.2573496,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell15.png,cell9799.json,0.5963616,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell16.png,cell9800.json,0.4271069,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell17.png,cell9801.json,0.5347002,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell18.png,cell9802.json,0.500603,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell19.png,cell9803.json,0.5298507,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell2.png,cell9804.json,0.1848083,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell20.png,cell9805.json,0.4929896,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell21.png,cell9806.json,0.4005477,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell22.png,cell9807.json,0.2246847,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell23.png,cell9808.json,0.2666466,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell24.png,cell9809.json,0.0504548,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell25.png,cell9810.json,0.2527514,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell26.png,cell9811.json,0.1285743,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell27.png,cell9812.json,0.1077441,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell28.png,cell9813.json,0.0988241,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell29.png,cell9814.json,0.0277652,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell3.png,cell9815.json,0.1019147,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell30.png,cell9816.json,0.182773,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell31.png,cell9817.json,0.2314187,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell32.png,cell9818.json,0.2514197,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell33.png,cell9819.json,0.0661842,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell34.png,cell9820.json,0.179004,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell35.png,cell9821.json,0.4545203,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell4.png,cell9822.json,0.1161365,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell5.png,cell9823.json,0.3187849,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell6.png,cell9824.json,0.0716368,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell7.png,cell9825.json,0.1821951,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell8.png,cell9826.json,0.1901603,0.0,0.0,0.0
20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V_cell9.png,cell9827.json,0.0702548,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell0.png,cell9828.json,0.0857107,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell1.png,cell9829.json,0.1260914,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell10.png,cell9830.json,0.3588325,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell11.png,cell9831.json,0.1235533,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell12.png,cell9832.json,0.1973604,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell13.png,cell9833.json,0.3691624,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell14.png,cell9834.json,0.3179442,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell15.png,cell9835.json,0.1830711,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell16.png,cell9836.json,0.2803807,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell17.png,cell9837.json,0.1573858,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell18.png,cell9838.json,0.1385533,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell19.png,cell9839.json,0.0657614,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell2.png,cell9840.json,0.0813706,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell20.png,cell9841.json,0.1035787,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell21.png,cell9842.json,0.0299746,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell22.png,cell9843.json,0.3313706,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell23.png,cell9844.json,0.0929949,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell24.png,cell9845.json,0.008731,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell25.png,cell9846.json,0.1727157,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell26.png,cell9847.json,0.1709898,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell27.png,cell9848.json,0.2432233,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell28.png,cell9849.json,0.2296954,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell29.png,cell9850.json,0.1454315,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell3.png,cell9851.json,0.0869543,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell30.png,cell9852.json,0.1029949,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell31.png,cell9853.json,0.0826396,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell32.png,cell9854.json,0.0454061,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell33.png,cell9855.json,0.1614213,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell34.png,cell9856.json,0.350736,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell35.png,cell9857.json,0.1350508,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell4.png,cell9858.json,0.1740355,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell5.png,cell9859.json,0.0713706,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell6.png,cell9860.json,0.1417259,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell7.png,cell9861.json,0.0417513,0.0,0.0,0.0
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell8.png,cell9862.json,0.0730711,0.0,0.0,0.0005076
20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V_cell9.png,cell9863.json,0.0189594,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell0.png,cell9864.json,0.0330203,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell1.png,cell9865.json,0.2327411,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell10.png,cell9866.json,0.0837563,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell11.png,cell9867.json,0.0240863,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell12.png,cell9868.json,0.1117005,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell13.png,cell9869.json,0.163401,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell14.png,cell9870.json,0.1056091,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell15.png,cell9871.json,0.1442132,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell16.png,cell9872.json,0.1627919,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell17.png,cell9873.json,0.0798731,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell18.png,cell9874.json,0.0676904,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell19.png,cell9875.json,0.076599,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell2.png,cell9876.json,0.1491117,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell20.png,cell9877.json,0.1540609,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell21.png,cell9878.json,0.1298477,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell22.png,cell9879.json,0.2209645,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell23.png,cell9880.json,0.007335,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell24.png,cell9881.json,0.0102792,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell25.png,cell9882.json,0.1016244,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell26.png,cell9883.json,0.1448223,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell27.png,cell9884.json,0.112665,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell28.png,cell9885.json,0.2465228,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell29.png,cell9886.json,0.155736,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell3.png,cell9887.json,0.0546701,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell30.png,cell9888.json,0.0064721,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell31.png,cell9889.json,0.0008883,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell32.png,cell9890.json,0.1167766,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell33.png,cell9891.json,0.231599,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell34.png,cell9892.json,0.1624873,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell35.png,cell9893.json,0.0009898,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell4.png,cell9894.json,0.0427665,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell5.png,cell9895.json,0.0843401,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell6.png,cell9896.json,0.0024112,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell7.png,cell9897.json,0.0612183,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell8.png,cell9898.json,0.0592132,0.0,0.0,0.0
20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V_cell9.png,cell9899.json,0.0634518,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell0.png,cell9900.json,0.0067005,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell1.png,cell9901.json,0.0749492,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell10.png,cell9902.json,0.0043909,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell11.png,cell9903.json,0.0264975,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell12.png,cell9904.json,0.0208122,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell13.png,cell9905.json,0.0939848,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell14.png,cell9906.json,0.0970558,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell15.png,cell9907.json,0.0364975,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell16.png,cell9908.json,0.0650761,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell17.png,cell9909.json,0.0180457,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell18.png,cell9910.json,0.0082487,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell19.png,cell9911.json,0.0372081,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell2.png,cell9912.json,0.0409137,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell20.png,cell9913.json,0.0013198,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell21.png,cell9914.json,0.0642893,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell22.png,cell9915.json,0.0289594,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell23.png,cell9916.json,0.003198,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell24.png,cell9917.json,0.0636294,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell25.png,cell9918.json,0.1137817,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell26.png,cell9919.json,0.0267005,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell27.png,cell9920.json,0.053934,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell28.png,cell9921.json,0.0559645,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell29.png,cell9922.json,0.1245431,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell3.png,cell9923.json,0.018198,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell30.png,cell9924.json,0.0034772,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell31.png,cell9925.json,0.0,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell32.png,cell9926.json,0.0129442,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell33.png,cell9927.json,0.0398223,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell34.png,cell9928.json,0.0074112,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell35.png,cell9929.json,0.0,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell4.png,cell9930.json,0.0769036,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell5.png,cell9931.json,0.0088325,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell6.png,cell9932.json,0.0036294,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell7.png,cell9933.json,0.0744924,0.0,0.0,0.0
20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V_cell8.png,cell9934.json,0.0104822,0.0,0.0,0.0
